1,1,98.32825469970703,408.1854248046875,57.74042510986328,131.49884033203125,0.7981554269790649,-1,-1,-1
1,2,334.4571838378906,341.06829833984375,48.783416748046875,105.95379638671875,0.7948155999183655,-1,-1,-1
1,3,736.0895385742188,321.3376159667969,37.01708984375,101.61715698242188,0.6955968141555786,-1,-1,-1
1,4,829.343994140625,415.3970947265625,44.742919921875,124.40008544921875,0.6876606941223145,-1,-1,-1
1,5,381.38043212890625,345.535400390625,36.834320068359375,102.5306396484375,0.6653377413749695,-1,-1,-1
1,6,584.77783203125,304.29583740234375,30.054931640625,90.21490478515625,0.6230161190032959,-1,-1,-1
1,7,792.08203125,338.0028991699219,47.91796875,114.77215576171875,0.5715562105178833,-1,-1,-1
1,8,172.54380798339844,415.4278564453125,55.44538879394531,123.57733154296875,0.5367880463600159,-1,-1,-1
1,9,479.1526184082031,304.7818298339844,32.70867919921875,94.68878173828125,0.5246806740760803,-1,-1,-1
1,10,206.56874084472656,395.15435791015625,38.892333984375,98.32369995117188,0.4564901888370514,-1,-1,-1
1,11,834.7598876953125,334.9637145996094,34.83380126953125,98.2119140625,0.44172441959381104,-1,-1,-1
1,12,513.7584838867188,304.62139892578125,33.17742919921875,93.88003540039062,0.4344998002052307,-1,-1,-1
1,13,714.8305053710938,297.2476806640625,28.21856689453125,93.88998413085938,0.35899999737739563,-1,-1,-1
2,1,99.11857589032495,407.6028959416161,58.093751012540835,132.3160014507199,0.8434123396873474,-1,-1,-1
2,2,333.24233051817595,342.45286698774856,49.165678894158816,106.81507684376612,0.7728846073150635,-1,-1,-1
2,3,735.115960668905,321.74700423311594,36.60298713972088,100.54208575792552,0.694204568862915,-1,-1,-1
2,4,830.7959433389058,415.5918977595558,44.44084430746727,123.4821066107632,0.7034788131713867,-1,-1,-1
2,5,381.1404381538332,346.2056912508878,36.69647838830787,102.05221229742381,0.65437251329422,-1,-1,-1
2,6,585.3704865362093,304.34496187572637,30.13250558848017,90.47490698443954,0.5935783386230469,-1,-1,-1
2,7,791.6581726081029,340.19943842612025,47.109701360175904,112.79147288424912,0.5130069851875305,-1,-1,-1
2,8,173.60480326173897,413.9589684856825,56.147194785398284,125.1996043812145,0.7357011437416077,-1,-1,-1
2,9,478.8476607609311,305.98589583467844,32.228375453215335,93.28697318084971,0.5304813981056213,-1,-1,-1
2,10,207.0524166004704,394.7427186571862,39.05121729985012,98.65936178412318,0.6455386877059937,-1,-1,-1
2,11,833.07345855108,335.7771152464811,32.87944806764904,92.61220077640758,0.37032148241996765,-1,-1,-1
2,12,514.088207988574,305.26025541951833,33.00218146522673,93.4169677229952,0.43143296241760254,-1,-1,-1
2,13,717.0875410484605,296.9875460537997,27.87507064229669,92.72704498038803,0.45108920335769653,-1,-1,-1
3,1,100.45875994790407,407.2059700638798,58.221027808645886,132.63755236726547,0.8553689122200012,-1,-1,-1
3,2,332.8289742940931,343.194520247365,49.65675131600523,108.06093953716709,0.8052582740783691,-1,-1,-1
3,3,734.1601263277284,321.1600133490575,36.55799465373343,100.73282691113337,0.7008621096611023,-1,-1,-1
3,4,831.4149271681248,417.51434122515894,43.98893791723117,121.77391657638526,0.7466256618499756,-1,-1,-1
3,5,380.8088936178421,346.8011281289548,36.529471378783796,101.47218701415937,0.6517245173454285,-1,-1,-1
3,6,585.3583422562177,303.736108895711,31.552138494135306,95.00592461773675,0.576852560043335,-1,-1,-1
3,7,791.1211537688243,340.88795826689295,47.10061391239026,112.78684784568514,0.5557869076728821,-1,-1,-1
3,8,174.65592560519067,412.66340177924167,56.685202234019584,126.60264967721639,0.7086174488067627,-1,-1,-1
3,9,479.245218691878,306.15628531595,32.43370173458948,93.91844373003897,0.5368564128875732,-1,-1,-1
3,10,206.78271178763862,394.6777340406487,39.02783594929744,98.60392522990009,0.6835373044013977,-1,-1,-1
3,11,829.9589434491486,336.4719984229775,32.80854556621114,92.14437467399995,0.4248000383377075,-1,-1,-1
3,12,515.6354352502298,306.2174445451554,32.711172127584405,92.47379467469483,0.46450456976890564,-1,-1,-1
3,13,718.2376318972773,297.77015025515396,27.301496112725204,90.87492135997076,0.4064616858959198,-1,-1,-1
4,1,102.24545437600499,406.9369683785831,58.145393547484915,132.4256500094031,0.8679541945457458,-1,-1,-1
4,2,332.459389275351,344.12388765832463,49.631901497571164,108.27567538088681,0.7882433533668518,-1,-1,-1
4,3,733.5185326095651,321.07647881116264,35.88603288644197,99.47668224079081,0.6831963062286377,-1,-1,-1
4,4,832.5648808170919,419.0767972232049,43.63937477415914,120.16722879169635,0.7498166561126709,-1,-1,-1
4,5,381.1133104886966,347.0505294577011,36.781269802416546,101.86273653389446,0.6612675189971924,-1,-1,-1
4,6,585.874711377173,302.8968952558523,33.024819294733675,99.8906914937366,0.5916558504104614,-1,-1,-1
4,7,791.2089610217479,341.41965429134643,46.79288231470093,112.1817606720515,0.5970062017440796,-1,-1,-1
4,8,175.62896143933784,410.73175992537637,57.44329058214032,128.736049947891,0.7105711698532104,-1,-1,-1
4,9,479.9165614609838,306.0950334999726,32.95479490957297,95.53775894505094,0.5929712057113647,-1,-1,-1
4,10,206.8365192644981,393.3389332932243,39.72377424381895,100.49266890437588,0.6697395443916321,-1,-1,-1
4,11,827.750083156815,337.77192938757963,32.30061540009444,90.3168894069787,0.45268452167510986,-1,-1,-1
4,12,516.6202410577644,307.32258508533226,32.6261222876841,92.11754496205009,0.46736130118370056,-1,-1,-1
4,13,719.4138681031019,298.5955994754119,27.394458379924117,91.37605638972315,0.3770611584186554,-1,-1,-1
5,1,103.21214817379442,406.96421573304633,58.24347491207189,132.53242309376276,0.8668643236160278,-1,-1,-1
5,2,331.35706558141635,343.57834992881743,50.22817253475432,109.95911476128566,0.8073604106903076,-1,-1,-1
5,3,731.3886265751386,320.7396574987108,35.498803656685595,99.1641375370188,0.6998181939125061,-1,-1,-1
5,4,834.263833009361,420.6711919268131,43.30313385728118,118.60249714670942,0.7580879926681519,-1,-1,-1
5,5,379.8152715713642,347.6814286357438,36.736226315058275,101.61888141084876,0.6635433435440063,-1,-1,-1
5,6,587.2002175557211,302.79130899697634,33.22331079684318,100.80829645324422,0.6147893071174622,-1,-1,-1
5,7,789.8451265499943,340.3547527560104,46.13152583403746,111.09609658832306,0.521422266960144,-1,-1,-1
5,8,175.91152913098196,408.02556662331585,58.46407786639645,131.84295919347971,0.7862643599510193,-1,-1,-1
5,9,480.4528087873682,306.2309519226507,33.08076619129838,96.07717530945649,0.6034238338470459,-1,-1,-1
5,10,207.33674575309905,392.31424725108445,40.199217476805785,101.87534190075417,0.6956735253334045,-1,-1,-1
5,11,823.520178047121,337.9478039270345,35.15395314280158,97.95419596713094,0.517945408821106,-1,-1,-1
5,12,518.1483276439934,307.4473749983854,33.21811585409432,93.08798489562793,0.49945831298828125,-1,-1,-1
6,1,104.27034108718199,407.0837471515057,58.38939071421824,132.749520966839,0.8473983407020569,-1,-1,-1
6,2,331.4974745202315,343.505076931861,49.85114217322507,109.5465193518753,0.8051663041114807,-1,-1,-1
6,3,728.1106821839057,321.28677217014115,35.02150724574017,98.32334915313788,0.6874067783355713,-1,-1,-1
6,4,834.5285893359825,420.6760350098643,43.52172235689443,118.55361558743567,0.7455422282218933,-1,-1,-1
6,5,378.4392658668513,348.5741167183778,36.59816689700176,101.14661502485626,0.6534039974212646,-1,-1,-1
6,6,588.0941146898712,303.3513236019139,33.08821871275404,100.72713143623645,0.5943022966384888,-1,-1,-1
6,7,788.7608563844848,340.2138452346536,46.06430202562137,111.65075572511336,0.533538818359375,-1,-1,-1
6,8,177.2179241952507,407.47455147798325,58.34294794453979,132.43058551895615,0.7935837507247925,-1,-1,-1
6,9,481.16350935275506,306.64901370266597,33.078523877499094,95.95226946140116,0.6185173392295837,-1,-1,-1
6,10,208.01210665302625,392.06589923176836,40.183691301574214,101.92023863491772,0.7383002042770386,-1,-1,-1
6,11,820.7298337799299,337.5481144482795,35.97685645927049,99.9916673168924,0.4365529716014862,-1,-1,-1
6,12,519.026509879776,308.01761426829063,33.64513881014773,93.74375978353794,0.5059467554092407,-1,-1,-1
7,1,106.29851826242749,407.2416412668853,58.40460269996281,132.71225243548753,0.8531318306922913,-1,-1,-1
7,2,331.9889094267181,344.0893351276206,49.542536862060615,109.40207491820348,0.8138225674629211,-1,-1,-1
7,3,727.8109217994676,320.60555032774204,34.17541300861524,96.8037798176012,0.6221437454223633,-1,-1,-1
7,4,835.761572461196,419.7816261391768,44.22502031713202,119.39083648065633,0.7578076720237732,-1,-1,-1
7,5,378.61905794650204,349.44400210991853,36.97359123241813,101.91119040523313,0.6776646375656128,-1,-1,-1
7,6,590.0384888840009,305.7239304139382,32.200079599121636,98.23682553347851,0.6165856122970581,-1,-1,-1
7,7,787.2527794681588,339.0494312579117,45.224845099692175,111.16397684869679,0.49337080121040344,-1,-1,-1
7,8,179.05693208970732,408.3962256235834,57.365739134295325,131.4902567095778,0.7276656031608582,-1,-1,-1
7,9,483.10908176049867,306.94882500418066,33.08608304919318,95.57600963983992,0.6338717341423035,-1,-1,-1
7,10,209.12333688389884,391.27117392273243,41.215299366304635,104.932409325538,0.6648375988006592,-1,-1,-1
