1,1,379.0549011230469,345.02410888671875,47.09234619140625,104.99606323242188,0.8819223046302795,-1,-1,-1
1,2,828.5592651367188,414.31585693359375,49.10028076171875,123.85552978515625,0.8587357997894287,-1,-1,-1
1,3,333.85723876953125,341.18023681640625,47.591949462890625,108.37298583984375,0.8545598983764648,-1,-1,-1
1,4,733.5062866210938,320.92962646484375,41.0445556640625,102.38031005859375,0.8459658026695251,-1,-1,-1
1,5,91.30025482177734,405.04248046875,66.08892059326172,122.5689697265625,0.8297483325004578,-1,-1,-1
1,6,513.007080078125,305.0736999511719,39.015380859375,98.28762817382812,0.8274844884872437,-1,-1,-1
1,7,431.6056213378906,268.77716064453125,28.479766845703125,73.9910888671875,0.8190183043479919,-1,-1,-1
1,8,582.8243408203125,303.3258361816406,33.90679931640625,95.39303588867188,0.8138834238052368,-1,-1,-1
1,9,476.3892517089844,305.2503967285156,36.105377197265625,97.47775268554688,0.8111473321914673,-1,-1,-1
1,10,405.2758483886719,260.3778381347656,32.21923828125,84.29733276367188,0.8061081171035767,-1,-1,-1
1,11,793.931396484375,339.99847412109375,54.27264404296875,113.508544921875,0.7945813536643982,-1,-1,-1
1,12,202.67015075683594,394.24493408203125,48.08367919921875,123.57568359375,0.7836329936981201,-1,-1,-1
1,13,501.3827209472656,286.8889465332031,35.120819091796875,87.32763671875,0.7788697481155396,-1,-1,-1
1,14,535.9599609375,293.96392822265625,34.8431396484375,82.06588745117188,0.7747034430503845,-1,-1,-1
1,15,712.9125366210938,295.6668395996094,37.688720703125,91.78939819335938,0.7737300395965576,-1,-1,-1
1,16,392.8570861816406,243.03213500976562,25.732177734375,69.3416748046875,0.7420292496681213,-1,-1,-1
1,17,172.49176025390625,409.1763610839844,62.211090087890625,130.31668090820312,0.741823136806488,-1,-1,-1
1,18,456.91607666015625,268.781005859375,32.650177001953125,80.11660766601562,0.7410041689872742,-1,-1,-1
1,19,531.7774658203125,256.0663146972656,28.446533203125,65.53317260742188,0.7340483069419861,-1,-1,-1
1,20,439.4952392578125,221.33062744140625,28.021087646484375,66.05685424804688,0.7195402979850769,-1,-1,-1
1,21,750.2817993164062,253.55978393554688,28.9822998046875,55.59991455078125,0.7187613248825073,-1,-1,-1
1,22,502.1245422363281,256.41973876953125,31.906463623046875,68.34219360351562,0.7053880095481873,-1,-1,-1
1,23,407.20751953125,224.3494873046875,25.8204345703125,61.078155517578125,0.7007805705070496,-1,-1,-1
1,24,830.087646484375,333.89794921875,47.3236083984375,110.044189453125,0.6898598074913025,-1,-1,-1
1,25,383.2253723144531,222.73764038085938,24.677490234375,59.81298828125,0.6769962310791016,-1,-1,-1
1,26,474.52880859375,258.0712585449219,28.94183349609375,65.136474609375,0.6731827259063721,-1,-1,-1
1,27,543.4857788085938,271.0784606933594,34.64361572265625,82.01278686523438,0.6453660726547241,-1,-1,-1
1,28,367.96246337890625,233.41746520996094,23.27935791015625,58.69715881347656,0.6284616589546204,-1,-1,-1
1,29,618.3421630859375,222.44911193847656,28.163818359375,51.76698303222656,0.6104379892349243,-1,-1,-1
